Date,Title,Attack_type,Industry,Actor,Motivation,Tactic,Technique,Technique_ID,Procedure,Source
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Collection,Screen Capture,T1113,Volt Typhoon has obtained a screenshot of the victim's system using two libraries (gdi32.dll and gdiplus.dll),UK
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Command and Control,Encrypted Channel,T1573,Volt Typhoon has setup FRP clients on a victim’s corporate infrastructure to establish covert communications channels for command and control.,UK
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Command and Control,Ingress Tool Transfer,T1105,"Volt Typhoon uses legitimate, but outdated versions of network admin tools. For example, in one confirmed compromise, actors downloaded an outdated version of comsvcs.dll, on the DC in a non-standard folder.",UK
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Command and Control,Proxy,T1090,Volt Typhoon has setup FRP clients on a victim’s corporate infrastructure to establish covert communications channels for command and control.,UK
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Command and Control,Proxy: Internal Proxy,T1090.001,"Volt Typhoon has used the netsh command, a legitimate Windows command, to create a PortProxy registry modification on the PRTG server.",UK
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Command and Control,Proxy: Multi-hop Proxy,T1090.003,Volt Typhoon uses multi-hop proxies for command-and-control infrastructure.,UK
02-Aug-24,PRC state-sponsored actors compromise and maintain persistent access to U.S. critical infrastructure,DUMMY,"Communications, Energy, Transportation Systems, and Water and Wastewater Systems",Volt Typhoon,pre-positioning themselves on IT networks to enable lateral movement to OT assets to disrupt functions,Exfiltration,Exfiltration Over Alternative Protocol,T1048,Volt Typhoon exfiltrated files via Server Message Block (SMB).,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Initial Access,Valid Accounts,T1078,Play ransomware actors obtain and abuse existing account credentials to gain initial access.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Initial Access,Exploit Public Facing Application,T1190,Play ransomware actors exploit vulnerabilities in internet-facing systems to gain access to networks.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Initial Access,External Remote Services,T1133,"Play ransomware actors have used remote access services, such as RDP/VPN connection to gain initial access.",UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Discovery,System Network Configuration Discovery,T1016,Play ransomware actors use tools like Grixba to identify network configurations and settings.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Discovery,Software Discovery: Security Software Discovery,T1518.001,Play ransomware actors scan for anti-virus software.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Defense Evasion,Impair Defenses: Disable or Modify Tools,T1562.001,"Play ransomware actors use tools like GMER, IOBit, and PowerTool to disable anti-virus software.",UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Defense Evasion,Indicator Removal: Clear Windows Event Logs,T1070.001,Play ransomware actors delete logs or other indicators of compromise to hide intrusion activity.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Credential Access,Unsecured Credentials,T1552,Play ransomware actors attempt to identify and exploit credentials stored unsecurely on a compromised network.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Credential Access,OS Credential Dumping,T1003,Play ransomware actors use tools like Mimikatz to dump credentials.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Lateral Movement,Lateral Tool Transfer,T1570,Play ransomware actors distribute executables within the compromised environment.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Command and Control,Domain Policy Modification: Group Policy Modification,T1484.001,Play ransomware actors distribute executables via Group Policy Objects.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Collection,Archive Collected Data: Archive via Utility,T1560.001,Play ransomware actors use tools like WinRAR to compress files.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Exfiltration,Exfiltration Over Alternative Protocol,T1048,Play ransomware actors use file transfer tools like WinSCP to transfer data.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Impact,Data Encrypted for Impact,T1486,Play ransomware actors encrypt data on target systems to interrupt availability to system and network resources.,UK
10-Dec-23,#StopRansomware: Play ransomware,Malware,"infrasture, businesses",Play ransomware,guarantee the secrecy of deals,Impact,Financial Theft,T1657,Play ransomware actors use a double-extortion model for financial gain.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Reconnaissance,Search Open Websites/Domains,T1593,Star Blizzard uses open-source research and social media to identify information about victims to use in targeting.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Reconnaissance,Gather Victim Identity Information,T1589,Star Blizzard uses online data sets and open-source resources to gather information about their targets.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Resource Development,Establish Accounts: Social Media Accounts,T1585.001,Star Blizzard has been observed establishing fraudulent profiles on professional networking sites to conduct reconnaissance.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Resource Development,Establish Accounts: Email Accounts,T1585.002,Star Blizzard registers consumer email accounts matching the names of individuals they are impersonating to conduct spear-phishing activity.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Resource Development,Acquire Infrastructure: Domains,T1583.001,Star Blizzard registers domains to host their phishing framework.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Resource Development,Compromise Accounts: Email Accounts,T1586.002,Star Blizzard has been observed using compromised victim email accounts to conduct spear-phishing activity against contacts of the original victim.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Initial Access,Valid Accounts,T1078,"Star Blizzard uses compromised credentials, captured from fake log-in pages, to log in to valid victim user accounts.",UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Initial Access,Phishing: Spear-phishing Attachment,T1566.001,Star Blizzard uses malicious links embedded in email attachments to direct victims to their credential-stealing sites.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Initial Access,Phishing: Spear-phishing Link,T1566.002,"Star Blizzard sends spear-phishing emails with malicious links directly to credential-stealing sites, or to documents hosted on a file-sharing site, which then direct victims to credential-stealing sites.",UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Defence Evasion,Use Alternate Authentication Material: Web Session Cookie,T1550.004,Star Blizzard bypasses multi-factor authentication on victim email accounts by using session cookies stolen using EvilGinx.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Credential Access,Steal Web Session Cookie,T1539,Star Blizzard uses EvilGinx to steal the session cookies of victims directed to their fake log-in domains.,UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Collection,Email Collection: Remote Email Collection,T1114.002,"Star Blizzard interacts directly with externally facing Exchange services, Office 365 and Google Workspace to access email and steal information using compromised credentials or access tokens.",UK
12-Aug-23,Russian FSB cyber actor Star Blizzard continues worldwide spear-phishing campaigns,DUMMY,"academia, defence, governmental organisations, NGOs, think-tanks and politicians",Star Blizzard,"an actor perceives their target
to have direct access to information of interest, be an access vector to
another target, or both.",Collection,Email Collection: Email Forwarding Rule,T1114.003,"Star Blizzard abuses email-forwarding rules to monitor the activities of a victim, steal information, and maintain persistent access to victim's emails, even after compromised credentials are reset.",UK
22-Nov-23,#StopRansomware: LockBit 3.0 Ransomware Affiliates Exploit CVE 2023-4966 Citrix Bleed Vulnerability,Malware,"infrastructure sectors, including education, energy, financial services, food and agriculture, government and emergency services, healthcare, manufacturing, and transportation",LockBit 3.0,"obtain initial access to Boeing Distribution Inc.,",Discovery,System Information Discovery,T1082,"Threat actors will attempt to obtain information about the operating system and hardware, including versions, and patches.",UK
22-Nov-23,#StopRansomware: LockBit 3.0 Ransomware Affiliates Exploit CVE 2023-4966 Citrix Bleed Vulnerability,Malware,"infrastructure sectors, including education, energy, financial services, food and agriculture, government and emergency services, healthcare, manufacturing, and transportation",LockBit 3.0,"obtain initial access to Boeing Distribution Inc.,",Credential Access,Modify Authentication Process: Multifactor Authentication,T1556.006,"Threat actors leverage vulnerabilities found within CVE- to compromise, modify, and/or bypass multifactor authentication to hijack user sessions, harvest credentials, and move laterally, which enables persistent access.",UK
22-Nov-23,#StopRansomware: LockBit 3.0 Ransomware Affiliates Exploit CVE 2023-4966 Citrix Bleed Vulnerability,Malware,"infrastructure sectors, including education, energy, financial services, food and agriculture, government and emergency services, healthcare, manufacturing, and transportation",LockBit 3.0,"obtain initial access to Boeing Distribution Inc.,",Credential Access,Steal Web Session Cookie,T1539,"Threat actors with access to valid cookies can establish an authenticated session within the NetScaler appliance without a username, password, or access to multifactor authentication (MFA) tokens.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Initial Access,Drive-by Compromise,T1189,LockBit affiliates gain access to a system through a user visiting a website over the normal course of browsing.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Initial Access,Exploit Public-Facing Application,T1190,"LockBit affiliates may exploit vulnerabilities (e.g., Log4Shell) in internet-facing systems to gain access to victims’ systems.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Initial Access,External Remote Services,T1133,LockBit affiliates exploit RDP to gain access to victims’ networks.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Initial Access,Phishing,T1566,LockBit affiliates use phishing and spearphishing to gain access to victims' networks.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Initial Access,Valid Accounts,T1078,LockBit affiliates obtain and abuse credentials of existing accounts as a means of gaining initial access.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Execution,Execution,TA0002,LockBit 3.0 launches commands during its execution.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Execution,Command and Scripting Interpreter: Windows Command Shell,T1059.003,LockBit affiliates use batch scripts to execute malicious commands.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Execution,Software Deployment Tools,T1072,"LockBit affiliates may use Chocolatey, a command-line package manager for Windows.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Execution,System Services: Service Execution,T1569.002,LockBit 3.0 uses PsExec to execute commands or payloads.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Persistence,Boot or Logon Autostart Execution,T1547,LockBit affiliates enables automatic logon for persistence.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Persistence,Valid Accounts,T1078,LockBit affiliates may use a compromised user account to maintain persistence on the target network.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Privilege Escalation,Privilege Escalation,TA0004,LockBit affiliates will attempt to escalate to the required privileges if current account privileges are insufficient.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Privilege Escalation,Abuse Elevation Control Mechanism,T1548,"LockBit affiliates may use ucmDccwCOM Method in UACMe, a GitHub collection of User Account Control (UAC) bypass techniques.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Privilege Escalation,Boot or Logon Autostart Execution,T1547,LockBit affiliates enable automatic logon for privilege escalation.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Privilege Escalation,Domain Policy Modification: Group Policy Modification,T1484.001,LockBit affiliates may create Group Policy for lateral movement and can force group policy updates.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Privilege Escalation,Valid Accounts,T1078,LockBit affiliates may use a compromised user account to escalate privileges on a victim’s network.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Defense Evasion,Execution Guardrails: Environmental Keying,T1480.001,LockBit 3.0 will only decrypt the main component or continue to decrypt and/or decompress data if the correct password is entered.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Defense Evasion,Impair Defenses: Disable or Modify Tools,T1562.001,"LockBit 3.0 affiliates use Backstab, Defender Control, GMER, PCHunter, PowerTool, Process Hacker or TDSSKiller to disable EDR processes and services. LockBit 3.0 affiliates use Bat Armor to bypass the PowerShell execution Policy. LockBit affiliates may deploy a batch script, 123.bat, to disable and uninstall antivirus software. Lockbit 3.0 may modify and/or disable security tools including EDR and antivirus to avoid possible detection of malware, tools, and activities.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Defense Evasion,Indicator Removal: Clear Windows Event Logs,T1070.001,LockBit executable clears the Windows Event Logs files.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Defense Evasion,Indicator Removal: File Deletion,T1070.004,LockBit 3.0 will delete itself from the disk.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Defense Evasion,Obfuscated Files or Information,T1027,LockBit 3.0 will send encrypted host and bot information to its command and control (C2) servers.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Defense Evasion,Obfuscated Files or Information: Software Packing,T1027.002,LockBit affiliates may perform software packing or virtual machine software protection to conceal their code. Blister Loader has been used for such purpose.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Credential Access,Brute Force,T1110,LockBit affiliates may leverage VPN or RDP brute force credentials as an initial access.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Credential Access,Credentials from Password Stores: Credentials from Web Browsers,T1555.003,LockBit 3.0 actors use PasswordFox to recover passwords from Firefox Browser.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Credential Access,OS Credential Dumping,T1003,LockBit 3.0 actors use ExtPassword or LostMyPassword to recover passwords from Windows systems.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Credential Access,OS Credential Dumping: LSASS Memory,T1003.001,LockBit affiliates may use Microsoft Sysinternals ProDump to dump the contents of lsass.exe. LockBit affiliates have used Mimikatz to dump credentials.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Discovery,Network Service Discovery,T1046,"LockBit affiliates use SoftPerfect Network Scanner, Advanced IP Scanner, or Advanced Port Scanner to scan target networks. LockBit affiliates may use SoftPerfect Network Scanner, Advanced Port Scanner, and AdFind to enumerate connected machines in the network.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Discovery,System Information Discovery,T1082,"LockBit affiliates will enumerate system information to include hostname, host configuration, domain information, local drive configuration, remote shares, and mounted external storage devices.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Discovery,System Location Discovery: System Language Discovery,T1614.001,LockBit 3.0 will not infect machines with language settings that match a defined exclusion list.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Lateral Movement,Lateral Movement,TA0008,LockBit affiliates will laterally move across networks and access domain controllers.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Lateral Movement,Remote Services: Remote Desktop Protocol,T1021.001,LockBit affiliates use Splashtop remote-desktop software to facilitate lateral movement.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Lateral Movement,Remote Services: Server Message Block (SMB)/Admin Windows Shares,T1021.002,LockBit affiliates may use Cobalt Strike and target SMB shares for lateral movement.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Collection,Application Layer Protocol: File Transfer Protocols,T1071.002,LockBit affiliates may use FileZilla for C2.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Collection,Application Layer Protocol: Web Protocols,T1071.001,LockBit affiliates use ThunderShell as a remote access tool that communicates via HTTP requests.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Collection,Non-Application Layer Protocol,T1095,LockBit affiliates use Ligolo to establish SOCKS5 or TCP tunnels from a reverse connection.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Collection,Protocol Tunneling,T1572,LockBit affiliates use Plink to automate SSH actions on Windows.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Collection,Remote Access Software,T1219,"LockBit 3.0 actors use AnyDesk, Atera RMM, ScreenConnect or TeamViewer for C2.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Exfiltration,Exfiltration,TA0010,"LockBit affiliates use StealBit, a custom exfiltration tool first used with LockBit 2.0, to steal data from a target network.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Exfiltration,Exfiltration Over Web Service,T1567,LockBit affiliates use publicly available file sharing services to exfiltrate a target’s data.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Exfiltration,Exfiltration Over Web Service: Exfiltration to Cloud Storage,T1567.002,"LockBit affiliates use (1) Rclone, an open-source command line cloud storage manager or FreeFileSync to exfiltrate and(2) MEGA, a publicly available file sharing service for data exfiltration.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Impact,Data Destruction,T1485,LockBit 3.0 deletes log files and empties the recycle bin.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Impact,Data Encrypted for Impact,T1486,"LockBit 3.0 encrypts data on target systems to interrupt availability to system and network resources. LockBit affiliates can encrypt Windows and Linux devices, as well as VMware instances.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Impact,Defacement: Internal Defacement,T1491.001,"LockBit 3.0 changes the host system’s wallpaper and icons to the LockBit 3.0 wallpaper and icons, respectively.",UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Impact,Inhibit System Recovery,T1490,LockBit 3.0 deletes volume shadow copies residing on disk.,UK
16-Jun-23,Understanding Ransomware Threat Actors: LockBit,Malware,"financial services, food and agriculture, education, energy, government and emergency services, healthcare, manufacturing, and transportation",LockBit,DUMMY,Impact,Service Stop,T1489,LockBit 3.0 terminates processes and services.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Initial Access,Exploit Public-facing Application,T1190,"Actor used public-facing applications to gain initial access to systems; in this case, Earthworm and PortProxy.",UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Execution,Windows Management Instrumentation,T1047,The actor executed WMIC commands to create a copy of the SYSTEM registry.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Execution,Command and Scripting Interpreter: PowerShell,T1059.001,The actor used a PowerShell command to identify successful logons to the host.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Execution,Command and Scripting Interpreter: Windows Command Shell,T1059.003,The actor used this primary command prompt to execute a query that collected information about the storage devices on the local host.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Persistence,Server Software Component: Web Shell,T1505.003,"The actor used backdoor web servers with web shells to establish persistence to systems, including some of the webshells being derived from Awen webshell.",UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Defense Evasion,Indicator Removal,T1070,"The actor selectively cleared Windows Event Logs, system logs, and other technical artifacts to remove evidence of their intrusion activity.",UK
